Name,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
Mark Little,28,COL,NL,51,90,85,18,29,6,0,3,13,5,2,1,20,0.341,0.37799999999999995,0.518,0.895,44,0,4,0,0,1
Graeme Lloyd,34,MON,NL,79,3,2,0,0,0,0,0,0,0,0,1,0,0.0,0.33299999999999996,0.0,0.33299999999999996,0,0,0,0,0,0
Paul Lo Duca,29,LAD,NL,125,519,460,71,147,28,0,25,90,2,4,39,30,0.32,0.374,0.5429999999999999,0.917,250,11,6,5,9,2
Esteban Loaiza,29,TOR,AL,3,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Keith Lockhart,36,ATL,NL,104,199,178,17,39,6,0,3,12,1,2,16,22,0.21899999999999997,0.289,0.303,0.593,54,1,2,2,1,1
Carlton Loewer,27,SDP,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
James Lofton,27,BOS,AL,8,28,26,1,5,1,0,0,1,2,1,1,4,0.192,0.214,0.231,0.445,6,1,0,0,1,0
Kenny Lofton,34,CLE,AL,133,576,517,91,135,21,4,14,66,16,8,47,69,0.261,0.322,0.39799999999999996,0.721,206,8,2,5,5,1
Kyle Lohse,22,MIN,AL,2,5,5,0,2,1,0,0,1,0,0,0,2,0.4,0.4,0.6,1.0,3,0,0,0,0,0
Rich Loiselle,29,PIT,NL,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Terrence Long,25,OAK,AL,162,687,629,90,178,37,4,12,85,9,3,52,103,0.28300000000000003,0.335,0.41200000000000003,0.747,259,17,0,0,6,8
Braden Looper,26,FLA,NL,67,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Albie Lopez,29,ARI,NL,13,29,24,0,1,0,0,0,0,0,0,2,10,0.042,0.14800000000000002,0.042,0.19,1,1,1,2,0,0
Felipe Lopez,21,TOR,AL,49,192,177,21,46,5,4,5,23,4,3,12,39,0.26,0.304,0.418,0.722,74,2,0,1,2,1
Javy Lopez,30,ATL,NL,128,482,438,45,117,16,1,17,66,1,0,28,82,0.267,0.322,0.425,0.747,186,12,10,1,5,3
Luis Lopez,27,TOR,AL,41,128,119,10,29,4,0,3,10,0,0,8,16,0.244,0.29100000000000004,0.353,0.644,42,10,0,1,0,1
Mendy Lopez,27,PIT,NL,22,48,43,5,10,3,1,0,4,0,0,4,16,0.233,0.292,0.349,0.6409999999999999,15,0,0,0,1,1
Mark Loretta,29,MIL,NL,102,429,384,40,111,14,2,2,29,1,2,28,46,0.289,0.34600000000000003,0.35200000000000004,0.698,135,6,7,7,3,0
Derek Lowe,28,BOS,AL,4,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Sean Lowe,30,CHW,AL,3,3,3,0,1,0,0,0,0,0,0,0,1,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.667,1,0,0,0,0,0
Mike Lowell,27,FLA,NL,146,614,551,65,156,37,0,18,100,1,2,43,79,0.28300000000000003,0.34,0.44799999999999995,0.789,247,9,10,0,10,3
Julio Lugo,25,HOU,NL,140,586,513,93,135,20,3,10,37,12,11,46,116,0.263,0.326,0.37200000000000005,0.698,191,7,5,15,7,0
Mark Lukasiewicz,28,ANA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Fernando Lunar,24,BAL,AL,64,180,167,8,41,7,0,0,16,0,0,7,32,0.24600000000000002,0.287,0.287,0.574,48,8,3,2,1,0
David Lundquist,28,SDP,NL,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
John Mabry,30,FLA,NL,82,167,147,14,32,7,0,6,20,1,0,13,44,0.218,0.299,0.38799999999999996,0.687,57,6,5,0,2,1
Robert Machado,28,CHC,NL,52,146,135,13,30,10,0,2,13,0,0,7,26,0.222,0.266,0.341,0.606,46,4,1,3,0,3
Jose Macias,29,DET,AL,137,534,488,62,131,24,6,8,51,21,6,32,54,0.268,0.316,0.391,0.7070000000000001,191,7,3,8,3,0
Rob Mackowiak,25,PIT,NL,83,237,214,30,57,15,2,4,21,4,3,15,52,0.266,0.319,0.41100000000000003,0.73,88,3,3,2,3,5
Scott MacRae,26,CIN,NL,24,3,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Greg Maddux,35,ATL,NL,34,81,64,3,12,0,0,0,3,0,0,2,19,0.188,0.235,0.188,0.423,12,1,2,13,0,0
Calvin Maduro,26,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Dave Magadan,38,SDP,NL,91,142,128,12,32,7,0,1,12,0,0,12,20,0.25,0.317,0.32799999999999996,0.645,42,1,1,0,1,0
Wendell Magee,28,DET,AL,90,233,207,26,44,11,4,5,17,3,0,23,44,0.213,0.293,0.377,0.67,78,8,1,1,1,1
Mike Magnante,36,OAK,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Chris Magruder,24,TEX,AL,17,31,29,3,5,0,0,0,1,0,0,1,5,0.172,0.226,0.172,0.39799999999999996,5,1,1,0,0,0
Ron Mahay,30,CHC,NL,17,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Pat Mahomes,30,TEX,AL,4,1,1,1,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,1,0,0,0,0,0
Jim Mann,26,HOU,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Matt Mantei,27,ARI,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Josias Manzanillo,33,PIT,NL,68,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Jason Marquis,22,ATL,NL,37,35,31,3,1,0,0,0,0,0,0,2,10,0.032,0.091,0.032,0.12300000000000001,1,0,0,2,0,0
Eli Marrero,27,STL,NL,86,224,203,37,54,11,3,6,23,6,3,15,36,0.266,0.312,0.43799999999999994,0.7509999999999999,89,4,0,3,3,2
Damaso Marte,26,PIT,NL,23,4,4,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Al Martin,33,SEA,AL,100,324,283,41,68,15,2,7,42,9,3,37,59,0.24,0.33,0.382,0.7120000000000001,108,2,2,0,2,4
Tom Martin,31,NYM,NL,14,3,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Dave Martinez,36,ATL,NL,120,259,237,33,68,11,3,2,20,3,3,21,44,0.287,0.34700000000000003,0.384,0.731,91,10,1,0,0,0
Edgar Martinez,38,SEA,AL,132,581,470,80,144,40,1,23,116,4,1,93,90,0.306,0.423,0.5429999999999999,0.966,255,11,9,0,9,9
Felix Martinez,27,TBD,AL,77,238,219,24,54,13,1,1,14,6,5,10,46,0.247,0.294,0.32899999999999996,0.622,72,8,5,3,1,0
Ramon Martinez,28,SFG,NL,128,446,391,48,99,18,3,5,37,1,2,38,52,0.253,0.32299999999999995,0.353,0.6759999999999999,138,11,5,6,6,6
Sandy Martinez,30,MON,NL,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
Tino Martinez,33,NYY,AL,154,635,589,89,165,24,2,34,113,1,2,42,89,0.28,0.32899999999999996,0.501,0.83,295,12,2,0,2,2
Henry Mateo,24,MON,NL,5,9,9,1,3,1,0,0,0,0,0,0,1,0.33299999999999996,0.33299999999999996,0.444,0.778,4,0,0,0,0,0
Ruben Mateo,23,TEX,AL,40,147,129,18,32,5,2,1,13,1,0,9,28,0.248,0.322,0.341,0.6629999999999999,44,4,6,1,2,0
Mike Matheny,30,STL,NL,121,424,381,40,83,12,0,7,42,0,1,28,76,0.218,0.276,0.304,0.581,116,11,4,8,3,5
T.J. Mathews,31,STL,NL,10,3,3,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Luis Matos,22,BAL,AL,31,112,98,16,21,7,0,4,12,7,0,11,30,0.214,0.3,0.408,0.708,40,1,1,2,0,0
Troy Mattes,25,MON,NL,8,16,15,4,7,1,0,0,1,0,0,0,2,0.467,0.467,0.5329999999999999,1.0,8,1,0,1,0,0
Gary Matthews,26,PIT,NL,46,170,147,22,36,6,1,5,14,3,2,22,45,0.245,0.341,0.401,0.743,59,4,0,0,1,0
Mike Matthews,27,STL,NL,51,18,17,2,2,0,0,1,1,0,0,0,4,0.11800000000000001,0.11800000000000001,0.294,0.41200000000000003,5,0,0,1,0,0
Dave Maurer,26,SDP,NL,3,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Jason Maxwell,29,MIN,AL,39,78,68,4,13,4,0,1,10,2,0,9,23,0.191,0.28600000000000003,0.294,0.58,20,1,0,1,0,2
Brent Mayne,33,KCR,AL,51,180,166,13,40,4,1,2,20,1,2,10,17,0.24100000000000002,0.28300000000000003,0.313,0.597,52,8,1,0,3,2
Joe Mays,25,MIN,AL,1,2,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0
Dave McCarty,31,KCR,AL,98,230,200,26,50,10,0,7,26,0,0,24,45,0.25,0.32799999999999996,0.405,0.733,81,8,1,1,4,1
Quinton McCracken,30,MIN,AL,24,70,64,7,14,2,2,0,3,0,1,5,13,0.21899999999999997,0.275,0.313,0.588,20,2,0,1,0,0
Donzell McDonald,26,NYY,AL,5,4,3,0,1,0,0,0,0,0,0,0,2,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.667,1,0,0,1,0,0
John McDonald,26,CLE,AL,17,25,22,1,2,1,0,0,0,0,0,1,7,0.091,0.16699999999999998,0.136,0.303,3,0,1,1,0,0
Keith McDonald,28,STL,NL,2,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,1,0,0,0,0
Chuck McElroy,33,SDP,NL,31,3,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Joe McEwing,28,NYM,NL,116,319,283,41,80,17,3,8,30,8,5,17,57,0.28300000000000003,0.342,0.449,0.7909999999999999,127,2,10,6,3,0
Fred McGriff,37,CHC,NL,49,201,170,27,48,7,2,12,41,0,1,26,37,0.282,0.38299999999999995,0.5589999999999999,0.9420000000000001,95,6,3,0,2,4
Ryan McGuire,29,FLA,NL,48,63,54,8,10,2,0,1,8,1,0,7,15,0.185,0.27,0.278,0.5479999999999999,15,0,0,0,2,0
Mark McGwire,37,STL,NL,97,364,299,48,56,4,0,29,64,0,0,56,118,0.187,0.316,0.49200000000000005,0.8079999999999999,147,7,3,0,6,3
Tony McKnight,24,PIT,NL,12,23,17,0,0,0,0,0,0,0,0,2,9,0.0,0.105,0.0,0.105,0,0,0,4,0,0
Mark McLemore,36,SEA,AL,125,487,409,78,117,16,9,5,57,39,7,69,84,0.28600000000000003,0.384,0.406,0.79,166,6,0,3,6,0
Billy McMillon,29,OAK,AL,20,65,58,6,17,7,1,0,10,1,0,5,13,0.293,0.354,0.44799999999999995,0.802,26,0,1,0,1,0
Rusty Meacham,33,TBD,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Pat Meares,32,PIT,NL,86,284,270,27,57,11,1,4,25,0,2,10,45,0.21100000000000002,0.244,0.304,0.5479999999999999,82,9,2,1,1,3
Jim Mecir,31,OAK,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Adam Melhuse,29,COL,NL,40,79,71,5,13,2,0,1,8,1,0,6,18,0.183,0.24100000000000002,0.254,0.494,18,3,0,0,2,0
Donaldo Mendez,23,SDP,NL,46,127,118,11,18,2,1,1,5,1,2,5,37,0.153,0.20600000000000002,0.212,0.418,25,2,3,1,0,2
Ramiro Mendoza,29,NYY,AL,4,2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Frank Menechino,30,OAK,AL,139,578,471,82,114,22,2,12,60,2,3,79,97,0.242,0.369,0.374,0.742,176,13,19,3,6,0
Hector Mercado,27,CIN,NL,50,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Orlando Merced,34,HOU,NL,94,153,137,19,36,6,1,6,29,5,1,14,32,0.263,0.33299999999999996,0.45299999999999996,0.7859999999999999,62,3,1,0,1,1
Jose Mercedes,30,BAL,AL,2,5,5,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Lou Merloni,30,BOS,AL,52,159,146,21,39,10,0,3,13,2,1,6,31,0.267,0.306,0.397,0.703,58,6,3,2,2,0
Jose Mesa,35,PHI,NL,68,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Chad Meyers,25,CHC,NL,18,23,17,1,2,0,0,0,0,0,1,2,5,0.11800000000000001,0.348,0.11800000000000001,0.465,2,0,4,0,0,0
Dan Miceli,30,COL,NL,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Jason Michaels,25,PHI,NL,6,6,6,0,1,0,0,0,1,0,0,0,2,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.33299999999999996,1,0,0,0,0,0
Chris Michalak,30,TOR,AL,2,5,3,0,1,0,1,0,0,0,0,0,1,0.33299999999999996,0.33299999999999996,1.0,1.3330000000000002,3,0,0,2,0,0
Jason Middlebrook,26,SDP,NL,4,7,7,0,1,0,0,0,1,0,0,0,6,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.28600000000000003,1,0,0,0,0,0
Doug Mientkiewicz,27,MIN,AL,151,626,543,77,166,39,1,15,74,2,6,67,92,0.306,0.387,0.46399999999999997,0.851,252,10,9,0,7,6
Kevin Millar,29,FLA,NL,144,495,449,62,141,39,5,20,85,0,0,39,70,0.314,0.374,0.557,0.9309999999999999,250,8,5,0,2,2
Corky Miller,25,CIN,NL,17,57,49,5,9,2,0,3,7,1,0,4,16,0.184,0.263,0.408,0.6709999999999999,20,1,2,0,2,0
Damian Miller,31,ARI,NL,123,425,380,45,103,19,0,13,47,0,1,35,80,0.271,0.337,0.424,0.7609999999999999,161,9,4,4,2,9
Travis Miller,28,MIN,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Wade Miller,24,HOU,NL,30,78,66,6,11,2,0,0,1,0,0,2,20,0.16699999999999998,0.191,0.19699999999999998,0.38799999999999996,13,0,0,10,0,0
Alan Mills,34,BAL,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Kevin Millwood,26,ATL,NL,21,45,43,3,4,0,0,0,2,0,0,1,16,0.09300000000000001,0.114,0.09300000000000001,0.207,4,1,0,1,0,0
Eric Milton,25,MIN,AL,1,2,2,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Damon Minor,27,SFG,NL,19,48,45,3,7,1,0,0,3,0,0,3,8,0.156,0.20800000000000002,0.17800000000000002,0.386,8,1,0,0,0,1
Ryan Minor,27,MON,NL,55,107,95,10,15,2,0,2,13,0,1,9,31,0.158,0.23399999999999999,0.242,0.47600000000000003,23,3,1,0,2,0
Doug Mirabelli,30,BOS,AL,54,165,141,16,38,8,0,9,26,0,0,17,36,0.27,0.36,0.518,0.877,73,2,4,1,2,2
Dave Mlicki,33,HOU,NL,17,30,26,2,3,0,0,0,0,0,0,0,10,0.115,0.115,0.115,0.231,3,0,0,4,0,0
Chad Moeller,26,ARI,NL,25,63,56,8,13,0,1,1,2,0,0,6,12,0.23199999999999998,0.306,0.321,0.628,18,2,0,1,0,1
Mike Mohler,32,ARI,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Dustan Mohr,25,MIN,AL,20,57,51,6,12,2,0,0,4,1,1,5,17,0.235,0.298,0.275,0.573,14,0,0,0,1,0
Bengie Molina,26,ANA,AL,96,355,325,31,85,11,0,6,40,0,1,16,51,0.262,0.309,0.35100000000000003,0.66,114,8,8,2,4,3
Jose Molina,26,ANA,AL,15,42,37,8,10,3,0,2,4,0,0,3,8,0.27,0.325,0.514,0.8390000000000001,19,2,0,2,0,0
Raul Mondesi,30,TOR,AL,149,653,572,88,144,26,4,27,84,30,11,73,128,0.252,0.342,0.45299999999999996,0.794,259,13,6,0,2,3
Craig Monroe,24,TEX,AL,27,58,52,8,11,1,0,2,5,2,0,6,18,0.212,0.293,0.34600000000000003,0.639,18,1,0,0,0,0
Trey Moore,28,ATL,NL,2,1,1,0,1,1,0,0,0,0,0,0,0,1.0,1.0,2.0,3.0,2,0,0,0,0,0
Melvin Mora,29,BAL,AL,128,503,436,49,109,28,0,7,48,11,4,41,91,0.25,0.32899999999999996,0.36200000000000004,0.6920000000000001,158,6,14,5,7,2
Mike Mordecai,33,MON,NL,96,277,254,28,71,17,2,3,32,2,2,19,53,0.28,0.33,0.39799999999999996,0.727,101,6,1,1,2,1
Juan Moreno,26,TEX,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Mike Morgan,41,ARI,NL,31,1,0,0,0,0,0,0,0,0,0,1,0,,1.0,,,0,0,0,0,0,0
Matt Morris,26,STL,NL,32,85,72,5,10,2,0,0,5,0,0,2,33,0.139,0.162,0.16699999999999998,0.32899999999999996,12,0,0,11,0,0
Warren Morris,27,PIT,NL,48,109,103,6,21,6,0,2,11,2,3,3,9,0.204,0.239,0.32,0.5589999999999999,33,2,2,0,1,0
Damian Moss,24,ATL,NL,5,2,1,0,0,0,0,0,0,0,0,1,1,0.0,0.5,0.0,0.5,0,0,0,0,0,0
Guillermo Mota,27,MON,NL,49,3,3,0,1,0,0,0,0,0,0,0,1,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.667,1,0,0,0,0,0
Chad Mottola,29,FLA,NL,5,10,7,1,0,0,0,0,1,0,0,2,2,0.0,0.2,0.0,0.2,0,0,0,0,1,0
James Mouton,32,MIL,NL,75,158,138,20,34,8,0,2,10,7,3,11,40,0.24600000000000002,0.32899999999999996,0.348,0.677,48,1,6,3,0,0
Lyle Mouton,32,FLA,NL,21,17,17,1,1,0,0,0,1,0,0,0,7,0.059000000000000004,0.059000000000000004,0.059000000000000004,0.11800000000000001,1,0,0,0,0,0
Jamie Moyer,38,SEA,AL,1,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
Bill Mueller,30,CHC,NL,70,257,210,38,62,12,1,6,23,1,1,37,19,0.295,0.40299999999999997,0.44799999999999995,0.851,94,4,3,4,3,3
Mark Mulder,23,OAK,AL,2,5,5,0,1,0,0,0,0,0,0,0,1,0.2,0.2,0.2,0.4,1,0,0,0,0,0
Terry Mulholland,38,LAD,NL,19,6,6,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Bobby Munoz,33,MON,NL,15,11,11,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Eric Munson,23,DET,AL,17,69,66,4,10,3,1,1,6,0,1,3,21,0.152,0.188,0.273,0.461,18,2,0,0,0,0
Calvin Murray,29,SFG,NL,106,364,326,54,80,14,2,6,25,8,8,32,57,0.245,0.319,0.35600000000000004,0.674,116,5,3,3,0,0
Heath Murray,28,DET,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Mike Mussina,32,NYY,AL,3,7,7,0,1,0,0,0,1,0,0,0,2,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.28600000000000003,1,0,0,0,0,0
Greg Myers,35,OAK,AL,33,100,87,13,16,1,0,7,13,0,0,13,21,0.184,0.29,0.43700000000000006,0.727,38,2,0,0,0,1
Mike Myers,32,COL,NL,71,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Rodney Myers,32,SDP,NL,36,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Aaron Myette,23,TEX,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Charles Nagy,34,CLE,AL,1,2,1,1,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,1,0,0,1,0,0
Denny Neagle,32,COL,NL,29,68,56,6,11,4,0,2,9,0,0,2,12,0.196,0.233,0.375,0.608,21,0,1,8,1,0
Blaine Neal,23,FLA,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Jeff Nelson,34,SEA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Joe Nelson,26,ATL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Robb Nen,31,SFG,NL,75,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Nick Neugebauer,20,MIL,NL,2,3,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Phil Nevin,30,SDP,NL,149,624,546,97,167,31,0,41,126,4,4,71,147,0.306,0.38799999999999996,0.588,0.976,321,13,4,0,3,7
David Newhan,27,PHI,NL,7,8,6,2,2,1,0,0,1,0,0,1,0,0.33299999999999996,0.375,0.5,0.875,3,0,0,0,1,0
Chris Nichting,35,COL,NL,7,1,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0
Doug Nickle,26,PHI,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Jose Nieves,26,ANA,AL,29,59,53,5,13,3,1,2,3,0,1,2,20,0.245,0.298,0.45299999999999996,0.7509999999999999,24,1,2,2,0,0
C.J. Nitkowski,28,NYM,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Trot Nixon,27,BOS,AL,148,633,535,100,150,31,4,27,88,7,4,79,113,0.28,0.376,0.505,0.8809999999999999,270,8,7,6,6,1
Hideo Nomo,32,BOS,AL,2,5,5,0,1,0,0,0,0,0,0,0,3,0.2,0.2,0.2,0.4,1,0,0,0,0,0
Greg Norton,28,COL,NL,117,246,225,30,60,13,2,13,40,1,0,19,65,0.267,0.321,0.516,0.8370000000000001,116,6,0,0,2,2
Abraham Nunez,25,PIT,NL,115,335,301,30,79,11,4,1,21,8,2,28,53,0.262,0.326,0.336,0.662,101,0,1,4,1,1
Jose Nunez,22,SDP,NL,52,3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Vladimir Núñez,26,FLA,NL,49,12,9,1,1,0,0,0,0,0,0,1,4,0.111,0.2,0.111,0.311,1,0,0,2,0,0
Troy O'Leary,31,BOS,AL,104,376,341,50,82,16,6,13,50,1,3,25,73,0.24,0.298,0.43700000000000006,0.735,149,9,5,0,5,2
Paul O'Neill,38,NYY,AL,137,563,510,77,136,33,1,21,70,22,3,48,59,0.267,0.33,0.45899999999999996,0.789,234,20,2,0,3,4
Alex Ochoa,29,COL,NL,58,214,187,25,47,10,3,1,17,5,4,21,23,0.251,0.33,0.353,0.6829999999999999,66,7,2,2,2,0
Jose Offerman,32,BOS,AL,128,594,524,76,140,23,3,9,49,5,2,61,97,0.267,0.342,0.374,0.716,196,9,1,3,5,2
Tomo Ohka,25,MON,NL,10,18,15,1,3,0,0,0,1,0,0,0,6,0.2,0.2,0.2,0.4,3,0,0,3,0,0
Will Ohman,23,CHC,NL,11,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Augie Ojeda,26,CHC,NL,78,162,144,16,29,5,1,1,12,1,0,12,20,0.201,0.26899999999999996,0.271,0.54,39,2,2,2,2,1
John Olerud,32,SEA,AL,159,679,572,91,173,32,1,21,95,3,1,94,70,0.302,0.401,0.47200000000000003,0.873,270,21,5,1,7,19
Omar Olivares,33,PIT,NL,44,27,27,3,6,2,0,1,6,0,0,0,10,0.222,0.222,0.40700000000000003,0.63,11,0,0,0,0,0
Darren Oliver,30,TEX,AL,3,8,6,0,2,1,0,0,0,0,0,0,2,0.33299999999999996,0.33299999999999996,0.5,0.833,3,0,0,2,0,0
Joe Oliver,35,BOS,AL,5,13,12,1,3,1,0,0,1,0,0,1,3,0.25,0.308,0.33299999999999996,0.6409999999999999,4,0,0,0,0,0
Kevin Olsen,24,FLA,NL,4,4,3,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,1,0,0
Gregg Olson,34,LAD,NL,28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Luis Ordaz,25,KCR,AL,28,63,56,8,14,3,0,0,4,0,0,3,8,0.25,0.295,0.304,0.599,17,1,1,2,1,0
Magglio Ordonez,27,CHW,AL,160,671,593,97,181,40,1,31,113,25,7,70,70,0.305,0.382,0.5329999999999999,0.914,316,14,5,0,3,7
Rey Ordóñez,30,NYM,NL,149,505,461,31,114,24,4,3,44,3,2,34,43,0.247,0.299,0.336,0.635,155,17,1,7,2,17
Eddie Oropesa,29,PHI,NL,28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Jesse Orosco,44,LAD,NL,32,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Bill Ortega,25,STL,NL,5,5,5,0,1,0,0,0,0,0,0,0,1,0.2,0.2,0.2,0.4,1,0,0,0,0,0
David Ortiz,25,MIN,AL,89,347,303,46,71,17,1,18,48,1,0,40,68,0.23399999999999999,0.324,0.475,0.799,144,6,1,1,2,8
Hector Ortiz,31,KCR,AL,56,166,154,12,38,6,1,0,11,1,3,9,24,0.247,0.293,0.299,0.591,46,5,1,2,0,0
Jose Ortiz,24,COL,NL,53,224,204,38,52,8,1,13,35,3,1,14,36,0.255,0.314,0.495,0.809,101,5,4,1,1,0
Ramon Ortiz,28,ANA,AL,2,7,7,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Russ Ortiz,27,SFG,NL,32,81,67,6,13,6,0,0,6,0,0,5,19,0.19399999999999998,0.247,0.284,0.53,19,1,0,8,1,0
Keith Osik,32,PIT,NL,56,137,120,9,25,4,0,2,13,1,0,13,24,0.20800000000000002,0.299,0.292,0.591,35,1,3,0,1,0
Jimmy Osting,24,SDP,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Roy Oswalt,23,HOU,NL,26,51,47,3,9,1,0,0,3,0,0,1,12,0.191,0.20800000000000002,0.213,0.42100000000000004,10,0,0,3,0,0
Lyle Overbay,24,ARI,NL,2,2,2,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1.0,1,0,0,0,0,0
Eric Owens,30,FLA,NL,119,434,400,51,101,16,1,5,28,8,6,29,59,0.253,0.302,0.335,0.637,134,13,0,4,1,2
Vicente Padilla,23,PHI,NL,21,5,3,1,1,1,0,0,0,0,0,1,2,0.33299999999999996,0.5,0.667,1.167,2,0,0,1,0,0
Lance Painter,33,MIL,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Orlando Palmeiro,32,ANA,AL,104,270,230,29,56,10,1,2,23,6,6,25,24,0.243,0.319,0.322,0.6409999999999999,74,3,3,7,5,2
