playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,nameFirst,nameLast,weight,height,bats,throws,debutGame,finalGame
rodrijo01,1894,2,23,Cuba,La Habana,La Habana,Jose,Rodriguez,150,68,R,R,1916-10-05,1918-09-02
rodrijo02,1974,12,18,P.R.,,Cayey,Jose,Rodriguez,205,73,L,L,2000-05-18,2002-07-13
rodrijo03,1978,1,20,USA,NY,New York,John,Rodriguez,225,72,L,L,2005-07-18,2006-10-01
rodrijo04,1991,11,14,D.R.,Distrito Nacional,Santo Domingo,Joely,Rodriguez,200,73,L,L,2016-09-11,2021-04-21
rodrijo05,1984,12,18,USA,TX,Houston,Josh,Rodriguez,192,72,R,R,2011-04-05,2011-04-21
rodrijo06,1995,8,29,Venezuela,Bolivar,Ciudad Bolivar,Jose,Rodriguez,175,74,R,R,2019-07-27,2020-08-02
rodrili01,1976,11,5,Venezuela,Distrito Federal,Caracas,Liu,Rodriguez,195,69,B,R,1999-06-09,1999-10-03
rodrilu01,1980,6,27,Venezuela,Cojedes,San Carlos,Luis,Rodriguez,190,69,B,R,2005-05-21,2011-09-27
rodrine01,1971,3,4,D.R.,San Pedro de Macoris,San Pedro de Macoris,Nerio,Rodriguez,220,73,R,R,1996-08-16,2002-08-29
rodrini01,1997,4,16,Venezuela,Carabobo,Naguanagua,Nivaldo,Rodriguez,214,73,R,R,2020-07-28,2021-04-13
rodrira01,1984,9,24,D.R.,Sanchez Ramirez,Cotui,Rafael,Rodriguez,195,73,R,R,2009-04-15,2010-08-11
rodriri01,1960,9,21,USA,CA,Oakland,Rick,Rodriguez,190,75,R,R,1986-09-17,1990-08-26
rodriri02,1963,3,1,USA,CA,Downey,Rich,Rodriguez,185,70,L,L,1990-06-30,2003-05-03
rodriri03,1978,5,21,D.R.,Monte Cristi,Guayubin,Ricardo,Rodriguez,195,75,L,R,2002-08-21,2005-08-08
rodriri04,1992,8,31,Venezuela,Aragua,Maracay,Ricardo,Rodriguez,220,74,R,R,2017-08-14,2018-07-20
rodriri05,1990,3,4,D.R.,Santiago,Santiago,Richard,Rodriguez,220,76,R,R,2017-09-02,2021-04-21
rodriro01,1941,2,5,Venezuela,Distrito Federal,Caracas,Roberto,Rodriguez,185,75,R,R,1967-05-13,1970-09-26
rodriro02,1969,7,8,Mexico,Sinaloa,Los Mochis,Rosario,Rodriguez,185,72,R,L,1989-09-01,1991-10-04
rodriro03,1992,4,17,D.R.,Santiago,Santiago,Ronny,Rodriguez,180,72,R,R,2018-05-31,2019-09-29
rodriru01,1964,8,4,D.R.,Maria Trinidad Sanchez,Cabrera,Ruben,Rodriguez,170,72,R,R,1986-09-15,1988-10-01
rodrise01,1985,4,26,USA,FL,Miami,Sean,Rodriguez,199,72,R,R,2008-04-19,2020-09-19
rodrist01,1970,11,29,USA,NV,Las Vegas,Steve,Rodriguez,170,68,R,R,1995-04-30,1995-10-01
rodrist02,1991,4,16,USA,FL,Miami Beach,Paco,Rodriguez,220,75,L,L,2012-09-09,2015-05-29
rodrito01,1970,8,15,P.R.,,Rio Piedras,Tony,Rodriguez,165,71,R,R,1996-07-06,1996-09-23
rodrivi01,1961,7,14,USA,NY,New York,Vic,Rodriguez,173,71,R,R,1984-09-05,1989-07-30
rodriwa01,1979,1,18,D.R.,,Santiago Rodriguez,Wandy,Rodriguez,195,71,B,L,2005-05-23,2015-07-28
rodriwi01,1979,3,20,Venezuela,Bolivar,Ciudad Bolivar,Wilfredo,Rodriguez,180,75,L,L,2001-09-21,2001-10-04
rodriwi02,1990,3,2,Venezuela,Carabobo,Puerto Cabello,Wilking,Rodriguez,180,73,R,R,2014-06-03,2014-06-06
rodriyo01,1992,8,15,Venezuela,Aragua,Ocumare de la Costa,Yorman,Rodriguez,210,74,R,R,2014-09-04,2014-09-28
roebued01,1931,7,3,USA,PA,East Millsboro,Ed,Roebuck,185,74,R,R,1955-04-18,1966-07-07
roech01,1986,10,9,USA,OH,Steubenville,Chaz,Roe,190,77,R,R,2013-07-01,2021-04-02
roecl01,1904,1,7,USA,TN,Greenbrier,Clay,Roe,180,73,L,L,1923-10-03,1923-10-03
roeniga01,1954,12,5,USA,CA,Covina,Gary,Roenicke,205,75,R,R,1976-06-08,1988-07-24
roenijo01,1982,8,4,USA,MD,Baltimore,Josh,Roenicke,205,75,R,R,2008-09-13,2013-09-26
roeniro01,1956,8,19,USA,CA,Covina,Ron,Roenicke,180,72,B,L,1981-09-02,1988-05-21
roepr01,1916,2,26,USA,AR,Ash Flat,Preacher,Roe,170,74,R,L,1938-08-22,1954-09-04
roeslmi01,1963,9,12,USA,IN,Fort Wayne,Mike,Roesler,195,77,R,R,1989-08-09,1990-04-23
roettos01,1900,2,19,USA,MO,St. Louis,Oscar,Roettger,170,72,R,R,1923-07-07,1932-06-27
roettwa01,1902,8,28,USA,MO,St. Louis,Wally,Roettger,190,73,R,R,1927-05-01,1934-09-30
roetzed01,1905,8,6,USA,PA,Philadelphia,Ed,Roetz,160,70,R,R,1929-05-26,1929-10-06
rogaljo01,1912,7,15,USA,WI,Ashland,Joe,Rogalski,187,74,R,R,1938-09-14,1938-09-23
roganbu99,1893,7,28,USA,OK,Oklahoma City,Bullet,Rogan,160,67,R,R,,
rogelbi01,1904,11,24,USA,IL,Springfield,Billy,Rogell,163,70,B,R,1925-04-14,1940-08-25
rogerbr01,1982,7,17,USA,TX,Dallas,Brian,Rogers,190,76,R,R,2006-09-01,2007-05-26
rogerbu01,1912,11,5,USA,VA,Spring Garden,Buck,Rogers,164,68,R,L,1935-09-15,1935-09-24
rogered01,1978,8,29,D.R.,San Pedro de Macoris,San Pedro de Macoris,Eddie,Rogers,190,72,R,R,2002-09-05,2006-07-08
rogerem01,1867,10,11,USA,AR,Hot Springs,Emmett,Rogers,165,70,B,,1890-04-19,1890-09-28
rogeres01,1985,8,14,D.R.,Distrito Nacional,Santo Domingo,Esmil,Rogers,200,75,R,R,2009-09-12,2015-06-12
rogerfr01,1850,,,USA,NY,Brooklyn,Fraley,Rogers,184,68,,,1872-04-30,1873-07-16
rogerja01,1888,8,3,USA,NY,Sandusky,Jay,Rogers,178,71,R,R,1914-05-22,1914-06-26
rogerja02,1988,3,13,USA,GA,East Point,Jason,Rogers,230,73,R,R,2014-09-02,2016-10-02
rogerja03,1995,4,18,USA,TX,Canyon,Jake,Rogers,192,73,R,R,2019-07-30,2019-09-28
rogerji01,1872,4,9,USA,CT,Hartford,Jim,Rogers,180,67,,,1896-04-17,1897-06-15
rogerji02,1967,1,3,USA,OK,Tulsa,Jimmy,Rogers,200,74,R,R,1995-07-30,1995-09-27
rogerjo01,1994,7,10,USA,IN,New Albany,Josh,Rogers,210,75,L,L,2018-08-28,2019-06-25
rogerke01,1964,11,10,USA,GA,Savannah,Kenny,Rogers,200,73,L,L,1989-04-06,2008-09-14
rogerke02,1968,8,20,USA,MS,Cleveland,Kevin,Rogers,190,74,L,L,1992-09-04,1994-05-01
rogerle01,1913,10,8,USA,AL,Tuscaloosa,Lee,Rogers,170,71,R,L,1938-04-27,1938-09-29
rogerma01,1986,1,30,USA,ME,Brunswick,Mark,Rogers,240,75,R,R,2010-09-10,2012-08-31
rogerpa01,1913,4,26,USA,PA,Swoyersville,Packy,Rogers,175,68,R,R,1938-07-12,1938-09-07
rogerst01,1949,10,26,USA,MO,Jefferson City,Steve,Rogers,175,74,R,R,1973-07-18,1985-05-19
rogerta01,1990,12,17,USA,CO,Denver,Taylor,Rogers,190,75,L,L,2016-04-14,2021-04-21
rogerto01,1892,2,12,USA,TN,Sparta,Tom,Rogers,180,72,R,R,1917-04-14,1921-10-01
rogertr01,1997,11,13,USA,NM,Carlsbad,Trevor,Rogers,217,77,L,L,2020-08-25,2021-04-21
rogerty01,1990,12,17,USA,CO,Littleton,Tyler,Rogers,181,75,R,R,2019-08-27,2021-04-20
roggecl01,1889,7,19,USA,MI,Memphis,Clint,Rogge,185,70,L,R,1915-04-11,1921-06-06
roggega01,1940,4,16,USA,OH,Cleveland,Garry,Roggenburk,195,78,R,L,1963-04-20,1969-07-27
rogodmi01,1948,2,22,USA,IL,Evanston,Mike,Rogodzinski,185,72,L,R,1973-05-04,1975-09-28
rogovsa01,1922,3,24,USA,NY,Brooklyn,Saul,Rogovin,205,74,R,R,1949-04-28,1957-06-19
rohdeda01,1964,5,8,USA,CA,Los Altos,Dave,Rohde,180,74,B,R,1990-04-09,1992-05-22
rohege01,1874,9,15,USA,OH,Cincinnati,George,Rohe,165,69,R,R,1901-05-07,1907-10-06
rohliry01,1983,10,7,USA,WI,West Bend,Ryan,Rohlinger,195,72,R,R,2008-08-13,2011-05-03
rohnda01,1956,1,10,USA,MI,Alpena,Dan,Rohn,165,68,L,R,1983-09-02,1986-05-21
rohrbi01,1945,7,1,USA,CA,San Diego,Billy,Rohr,170,75,L,L,1967-04-14,1968-06-26
rohrle01,1946,3,5,United Kingdom,Suffolk,Lowestoft,Les,Rohr,205,77,L,L,1967-09-19,1969-09-19
rohrmda01,1965,9,27,USA,OH,Cincinnati,Dan,Rohrmeier,185,72,R,R,1997-09-03,1997-09-28
rohwera01,1895,6,5,USA,CA,Dixon,Ray,Rohwer,155,70,L,L,1921-04-13,1922-09-01
roigto01,1928,12,23,USA,LA,New Orleans,Tony,Roig,180,73,R,R,1953-09-13,1956-09-26
rojasco01,1939,3,6,Cuba,La Habana,La Habana,Cookie,Rojas,160,70,R,R,1962-04-10,1977-10-01
rojasjo01,1994,6,30,USA,AZ,Litchfield Park,Josh,Rojas,207,73,L,R,2019-08-12,2021-04-21
rojasjo02,1993,2,24,USA,CA,Anaheim,Jose,Rojas,200,72,L,R,2021-04-02,2021-04-21
rojaslu99,1981,9,1,D.R.,Distrito Nacional,Santo Domingo,Luis,Rojas,180,72,R,R,,
rojasme01,1966,12,10,D.R.,San Cristobal,Bajos de Haina,Mel,Rojas,175,71,R,R,1990-08-01,1999-07-01
rojasmi01,1933,11,26,Cuba,Villa Clara,Remedios,Minnie,Rojas,170,73,R,R,1966-05-30,1968-07-24
rojasmi02,1989,2,24,Venezuela,Miranda,Los Teques,Miguel,Rojas,188,72,R,R,2014-06-06,2021-04-21
rojekst01,1919,4,21,USA,NY,North Tonawanda,Stan,Rojek,170,70,R,R,1942-09-22,1952-05-13
rolanji01,1942,12,14,USA,NC,Franklin,Jim,Roland,175,75,R,L,1962-09-20,1972-09-16
rolensc01,1975,4,4,USA,IN,Evansville,Scott,Rolen,245,76,R,R,1996-08-01,2012-10-03
rolfere01,1908,10,17,USA,NH,Penacook,Red,Rolfe,170,71,L,R,1931-06-29,1942-09-27
rolisna01,1977,3,27,USA,MS,Hattiesburg,Nate,Rolison,225,77,L,R,2000-09-05,2000-09-30
rollibi01,1856,6,10,USA,ME,Fairfield,Bill,Rollinson,,,,,1884-06-17,1884-06-17
rollida01,1989,12,21,USA,TX,Deberry,David,Rollins,210,73,L,L,2015-07-04,2016-09-20
rolliji01,1978,11,27,USA,CA,Oakland,Jimmy,Rollins,175,67,B,R,2000-09-17,2016-06-08
rollira01,1886,9,8,USA,MO,Martinsburg,Ray,Rolling,160,70,R,R,1912-09-06,1912-09-26
rollire01,1904,3,31,USA,AL,Mobile,Red,Rollings,167,71,L,R,1927-04-17,1930-09-11
rolliri01,1938,4,16,USA,PA,Mount Pleasant,Rich,Rollins,185,70,R,R,1961-06-16,1970-09-26
rollsda01,1977,9,15,USA,KS,Manhattan,Damian,Rolls,205,74,R,R,2000-09-03,2004-10-03
romakja01,1985,9,30,CAN,ON,London,Jamie,Romak,226,75,R,R,2014-05-28,2015-10-02
romanbi01,1938,10,11,USA,MI,Detroit,Bill,Roman,190,76,L,L,1964-09-30,1965-10-03
romanja01,1979,6,24,USA,FL,Tampa,Jason,Romano,185,72,R,R,2002-04-17,2005-07-09
romanji01,1927,4,6,USA,NY,Brooklyn,Jim,Romano,190,76,R,R,1950-09-21,1950-09-29
romanjo01,1934,8,23,USA,NJ,Hoboken,John,Romano,205,71,R,R,1958-09-12,1967-09-04
romanjo02,1963,5,21,D.R.,Puerto Plata,Puerto Plata,Jose,Roman,175,72,R,R,1984-09-05,1986-08-27
romanjo03,1993,4,21,CAN,ON,Markham,Jordan,Romano,225,77,R,R,2019-06-12,2021-04-13
romanmi01,1972,3,3,USA,LA,New Orleans,Mike,Romano,195,74,B,R,1999-09-05,1999-09-24
romanro01,1960,11,6,USA,ID,Burley,Ron,Romanick,195,76,R,R,1984-04-05,1986-07-21
romansa01,1993,10,12,USA,NY,Syosset,Sal,Romano,255,77,L,R,2017-04-16,2021-04-18
romanto01,1958,10,25,USA,NY,Syracuse,Tom,Romano,170,70,R,R,1987-09-01,1987-10-02
rombedu01,1927,5,26,USA,PA,Klingerstown,Dutch,Romberger,185,72,R,R,1954-05-31,1954-08-01
romeral01,1983,9,9,Venezuela,Zulia,Maracaibo,Alex,Romero,198,72,L,R,2008-04-02,2009-10-03
romerda01,1983,3,30,Panama,Cocle,Aguadulce,Davis,Romero,155,70,L,L,2006-08-18,2006-09-30
romered01,1957,12,9,P.R.,,Santurce,Ed,Romero,160,71,R,R,1977-07-16,1990-06-27
romeren01,1991,1,24,D.R.,Distrito Nacional,Santo Domingo,Enny,Romero,232,75,R,L,2013-09-22,2018-07-15
romerfe01,1994,12,24,D.R.,San Juan,San Juan de la Maguana,Fernando,Romero,215,72,R,R,2018-05-02,2019-09-29
romerjc01,1976,6,4,P.R.,,Rio Piedras,J. C.,Romero,205,71,B,L,1999-09-15,2012-08-22
romerjo01,1996,9,9,USA,CA,Camarillo,JoJo,Romero,200,72,L,L,2020-08-21,2021-04-21
romerma01,1967,10,29,USA,FL,Miami,Mandy,Romero,190,71,B,R,1997-07-15,2003-08-24
romerni01,1985,1,24,Venezuela,Anzoategui,Barcelona,Niuman,Romero,215,73,B,R,2009-09-08,2010-07-06
romerra01,1959,1,8,D.R.,San Pedro de Macoris,San Pedro de Macoris,Ramon,Romero,170,76,L,L,1984-09-18,1985-09-21
romerri01,1984,11,6,USA,CA,East Los Angeles,Ricky,Romero,210,73,R,L,2009-04-09,2013-09-25
romerse01,1996,4,19,USA,TX,West Columbia,Seth,Romero,225,75,L,L,2020-08-13,2020-08-22
romerst01,1988,10,17,USA,AZ,Tucson,Stefen,Romero,220,74,R,R,2014-04-01,2016-08-19
rominan01,1985,12,24,USA,FL,Winter Haven,Andrew,Romine,190,73,B,R,2010-09-24,2020-09-25
rominau01,1988,11,22,USA,CA,Lake Forest,Austin,Romine,216,73,R,R,2011-09-11,2021-04-21
rominke01,1961,5,23,USA,NH,Exeter,Kevin,Romine,185,71,R,R,1985-09-05,1991-08-04
rommeed01,1897,9,13,USA,MD,Baltimore,Eddie,Rommel,197,74,R,R,1920-04-19,1932-09-17
romoen01,1947,7,15,Mexico,Baja California Sur,Santa Rosalia,Enrique,Romo,185,71,R,R,1977-04-07,1982-10-01
romonjo01,1929,7,7,USA,IL,Harrisburg,John,Romonosky,195,74,R,R,1953-09-06,1959-09-11
romose01,1983,3,4,USA,CA,Brawley,Sergio,Romo,185,71,R,R,2008-06-26,2021-04-21
romovi01,1943,4,12,Mexico,Baja California Sur,Santa Rosalia,Vicente,Romo,180,73,R,R,1968-04-11,1982-07-27
ronanma01,1969,9,19,USA,AL,Ozark,Marc,Ronan,190,74,L,R,1993-09-21,1993-10-03
rondehe01,1887,5,5,USA,CT,Danielson,Henri,Rondeau,175,70,L,R,1913-04-11,1916-07-01
rondobr01,1990,12,9,Venezuela,Carabobo,Valencia,Bruce,Rondon,275,75,R,R,2013-04-25,2018-07-10
rondogi01,1953,11,18,USA,NY,Bronx,Gil,Rondon,200,74,R,R,1976-04-10,1979-09-29
rondohe01,1988,2,26,Venezuela,Miranda,Guatire,Hector,Rondon,225,75,R,R,2013-04-03,2020-09-26
rondojo01,1988,2,16,Venezuela,Guarico,Calabozo,Jorge,Rondon,215,73,R,R,2014-06-29,2016-06-21
rondojo02,1994,3,3,Venezuela,Aragua,Villa de Cura,Jose,Rondon,215,73,R,R,2016-07-29,2019-08-01
roneyma01,1980,1,10,USA,OK,Tulsa,Matt,Roney,230,75,R,R,2003-04-02,2006-05-30
roofge01,1958,1,13,USA,KY,Paducah,Gene,Roof,180,74,B,R,1981-09-03,1983-10-02
roofph01,1941,3,5,USA,KY,Paducah,Phil,Roof,190,74,R,R,1961-04-29,1977-05-30
rookebr01,1994,11,1,USA,TN,Germantown,Brent,Rooker,225,75,R,R,2020-09-04,2021-04-21
rookeji01,1942,9,23,USA,OR,Lakeview,Jim,Rooker,195,72,R,L,1968-06-30,1980-05-02
rooksge01,1863,10,21,USA,IL,Chicago,George,Rooks,170,71,R,R,1891-05-12,1891-05-16
roomero01,1962,2,15,Jamaica,Kingston,Kingston,Rolando,Roomes,180,75,R,R,1988-04-12,1990-09-30
roonefr01,1884,10,12,Czech Republic,Central Bohemia,Podebrady,Frank,Rooney,170,71,L,L,1914-04-18,1914-06-06
roonepa01,1957,11,28,USA,IL,Chicago,Pat,Rooney,190,73,R,R,1981-09-09,1981-10-04
rootch01,1899,3,17,USA,OH,Middletown,Charlie,Root,190,70,R,R,1923-04-18,1941-09-02
roperjo01,1971,11,21,USA,NC,Southern Pines,John,Roper,175,72,R,R,1993-05-16,1995-09-11
roquejo01,1950,4,28,P.R.,,Ponce,Jorge,Roque,158,70,R,R,1970-09-04,1973-05-15
roquera01,1972,1,1,D.R.,Sanchez Ramirez,Cotui,Rafael,Roque,186,76,L,L,1998-08-01,2000-09-28
rosaad01,1994,11,17,D.R.,Santiago,Santiago,Adonis,Rosa,170,73,R,R,2019-08-13,2019-08-13
rosaca01,1984,9,21,D.R.,Duarte,San Francisco de Macoris,Carlos,Rosa,195,73,R,R,2008-06-14,2010-10-01
rosadjo01,1974,11,9,USA,NJ,Newark,Jose,Rosado,175,72,L,L,1996-06-12,2000-04-30
rosadlu01,1955,12,6,P.R.,,Santurce,Luis,Rosado,180,72,R,R,1977-09-08,1980-10-05
rosalad01,1983,5,20,USA,IL,Chicago,Adam,Rosales,200,74,R,R,2008-08-09,2018-09-30
rosalle01,1981,5,28,USA,CA,Los Angeles,Leo,Rosales,205,72,R,R,2008-06-15,2010-10-03
rosaral01,1987,1,10,D.R.,Monsenor Nouel,Bonao,Alberto,Rosario,175,72,R,R,2016-07-09,2017-10-01
rosaram01,1995,11,20,D.R.,Distrito Nacional,Santo Domingo Centro,Amed,Rosario,190,74,R,R,2017-08-01,2021-04-20
rosarbu01,1914,7,3,USA,NY,Buffalo,Buddy,Rosar,190,69,R,R,1939-04-29,1951-09-19
rosared01,1991,9,28,P.R.,,Guayama,Eddie,Rosario,180,73,L,R,2015-05-06,2021-04-20
rosarfr01,1980,9,28,D.R.,La Altagracia,San Rafael del Yuma,Francisco,Del Rosario,225,73,R,R,2006-05-06,2007-09-17
rosarji01,1945,5,5,P.R.,,Bayamon,Jimmy,Rosario,155,70,B,R,1971-04-08,1976-06-21
rosarme01,1973,5,25,D.R.,Distrito Nacional,Santo Domingo,Melvin,Rosario,191,72,B,R,1997-09-11,1997-09-28
rosarra01,1994,5,18,D.R.,Maria Trinidad Sanchez,Nagua,Randy,Rosario,210,73,L,L,2017-06-02,2020-09-01
rosarro01,1977,12,14,D.R.,La Romana,La Romana,Rodrigo,Rosario,160,74,R,R,2003-06-21,2003-06-27
rosarsa01,1939,7,25,P.R.,,Guayanilla,Santiago,Rosario,165,71,L,L,1965-06-23,1965-10-03
rosarsa02,1985,8,22,D.R.,Hermanas Mirabal,Salcedo,Sandy,Rosario,205,73,R,R,2010-09-23,2013-09-17
rosarvi01,1966,8,26,D.R.,Hato Mayor,Hato Mayor del Rey,Victor,Rosario,155,71,R,R,1990-09-06,1990-10-03
rosarwi01,1989,2,23,D.R.,Monsenor Nouel,Bonao,Wilin,Rosario,225,71,R,R,2011-09-06,2015-10-04
rosebjo01,1933,5,13,USA,OH,Ashland,John,Roseboro,190,71,L,R,1957-06-14,1970-08-11
rosebo01,1967,3,15,USA,CA,Covina,Bobby,Rose,170,71,R,R,1989-08-12,1992-05-19
rosebr01,1976,2,13,USA,MA,New Bedford,Brian,Rose,215,75,R,R,1997-07-25,2001-05-30
rosebze01,1875,9,8,USA,IL,Charleston,Rosie,Rosebraugh,,,,L,1898-09-21,1899-07-05
rosech01,1885,9,1,USA,MO,Macon,Chuck,Rose,158,68,L,L,1909-09-13,1909-09-29
rosedo01,1947,3,19,USA,CA,Covina,Don,Rose,195,75,R,R,1971-09-15,1974-04-23
roselbo01,1931,12,10,USA,CA,San Francisco,Bob,Roselli,185,71,R,R,1955-08-16,1962-09-29
roselda01,1950,6,26,P.R.,,Mayaguez,Dave,Rosello,160,71,R,R,1972-09-10,1981-10-05
rosemch01,1856,7,4,USA,NY,Brooklyn,Chief,Roseman,167,67,R,R,1882-05-01,1890-08-25
rosemi01,1976,8,25,USA,CA,Sacramento,Mike,Rose,185,73,B,R,2004-10-01,2006-10-01
rosenal01,1924,2,29,USA,SC,Spartanburg,Al,Rosen,180,70,R,R,1947-09-10,1956-09-30
rosenbj01,1985,9,17,USA,VA,Newport News,B. J.,Rosenberg,220,75,R,R,2012-06-09,2014-07-04
rosengo01,1912,8,28,CAN,ON,Toronto,Goody,Rosen,160,69,L,L,1937-09-14,1946-09-26
rosenha01,1908,6,22,USA,CA,San Francisco,Harry,Rosenberg,180,70,R,R,1930-07-15,1930-09-20
rosenla01,1910,5,21,USA,MN,St. Paul,Larry,Rosenthal,190,72,L,L,1936-06-20,1945-06-22
rosenlo01,1904,3,5,USA,CA,San Francisco,Lou,Rosenberg,155,67,R,R,1923-05-22,1923-07-16
rosenma01,1902,12,23,USA,NY,New York,Max,Rosenfeld,175,68,R,R,1931-04-21,1933-05-13
rosensi01,1903,11,13,USA,MA,Boston,Sy,Rosenthal,165,69,L,L,1925-09-08,1926-09-26
rosenst01,1964,10,31,USA,NY,Brooklyn,Steve,Rosenberg,186,72,L,L,1988-06-04,1991-05-26
rosentr01,1990,5,29,USA,MO,Lee's Summit,Trevor,Rosenthal,230,74,R,R,2012-07-18,2020-09-27
rosenwa01,1965,2,19,USA,NY,Brooklyn,Wayne,Rosenthal,220,77,R,R,1991-06-26,1992-04-14
rosepe01,1941,4,14,USA,OH,Cincinnati,Pete,Rose,192,71,B,R,1963-04-08,1986-08-17
rosepe02,1969,11,16,USA,OH,Cincinnati,Pete,Rose,180,73,L,R,1997-09-01,1997-09-28
roserbu01,1901,11,15,USA,MO,St. Louis,Bunny,Roser,175,71,L,L,1922-08-24,1922-09-22
roserst01,1918,1,25,USA,NY,Rome,Steve,Roser,220,76,R,R,1944-05-05,1946-06-29
rosinse01,1988,11,2,USA,ND,Fargo,Seth,Rosin,265,78,R,R,2014-03-31,2015-06-20
roskojo01,1974,11,19,USA,CA,Victorville,John,Roskos,198,71,R,R,1998-04-20,2000-05-14
rossbo01,1928,11,2,USA,CA,Fullerton,Bob,Ross,165,72,R,L,1950-06-16,1956-05-08
rossbu01,1903,3,11,USA,KY,Kuttawa,Buster,Ross,195,73,L,L,1924-06-15,1926-05-13
rossbu02,1915,2,3,USA,NC,Norwood,Buck,Ross,170,74,R,R,1936-05-07,1945-09-10
rossch01,1917,4,1,USA,NY,Buffalo,Chet,Ross,195,73,R,R,1939-09-13,1944-08-04
rosscl01,1928,8,3,USA,PA,Philadelphia,Cliff,Ross,195,76,L,L,1954-09-11,1954-09-20
rossco01,1980,12,23,USA,NM,Portales,Cody,Ross,195,71,R,L,2003-07-04,2015-05-01
rosscza01,1988,6,9,USA,OR,Clackamas,Zac,Rosscup,220,74,R,L,2013-09-03,2019-07-14
rossda01,1977,3,19,USA,GA,Bainbridge,David,Ross,230,74,R,R,2002-06-29,2016-10-01
rossdo01,1914,7,16,USA,CA,Pasadena,Don,Ross,185,73,R,R,1938-04-19,1946-09-22
rossejo01,1972,5,28,USA,CA,Burbank,Joe,Rosselli,170,73,R,L,1995-04-30,1995-10-01
rosser01,1880,3,31,CAN,ON,Toronto,Ernie,Ross,150,68,L,L,1902-09-17,1902-09-22
rossga01,1947,9,16,USA,PA,McKeesport,Gary,Ross,185,73,R,R,1968-06-28,1977-07-08
rossge01,1892,6,27,USA,CA,San Rafael,George,Ross,175,70,L,L,1918-06-27,1918-06-27
rossijo01,1921,3,13,USA,CA,Oakland,Joe,Rossi,205,73,R,R,1952-04-20,1952-09-12
rossjo01,1993,5,21,USA,CA,Berkeley,Joe,Ross,223,76,R,R,2015-06-06,2021-04-19
rossma01,1954,8,8,USA,TX,Galveston,Mark,Ross,195,72,R,R,1982-09-12,1990-08-15
rossmcl01,1881,6,17,USA,NY,Philmont,Claude,Rossman,188,72,L,L,1904-09-16,1909-09-03
rossofr01,1921,3,1,USA,MA,Agawam,Frank,Rosso,180,71,R,R,1944-09-15,1944-10-01
rossora01,1996,6,9,D.R.,Distrito Nacional,Santo Domingo Centro,Ramon,Rosso,240,76,R,R,2020-07-24,2021-04-20
rossro01,1989,6,24,USA,KY,Lexington,Robbie,Ross,215,71,L,L,2012-04-08,2017-05-18
rossty01,1987,4,22,USA,CA,Berkeley,Tyson,Ross,254,77,R,R,2010-04-07,2019-05-10
rossyri01,1964,2,16,P.R.,,San Juan,Rico,Rossy,175,70,R,R,1991-09-11,1998-09-27
rotblma01,1927,10,18,USA,IL,Chicago,Marv,Rotblatt,160,67,B,L,1948-07-04,1951-07-22
rothbr01,1892,8,28,USA,IL,Chicago,Braggo,Roth,170,67,R,R,1914-09-01,1921-10-01
rothebo01,1870,12,18,USA,PA,Fleetwood,Bobby,Rothermel,148,66,,R,1899-06-18,1899-07-15
rothebo02,1923,9,17,USA,OH,Columbia Station,Bob,Rothel,170,70,R,R,1945-04-22,1945-04-29
rothfja01,1872,4,18,USA,NJ,Newark,Jack,Rothfuss,195,71,R,R,1897-08-02,1897-09-25
rothfr01,1878,10,11,USA,IL,Chicago,Frank,Roth,160,70,R,R,1903-04-18,1910-10-09
rothgcl01,1880,1,1,USA,IL,Milford,Claude,Rothgeb,200,72,B,,1905-06-17,1905-09-30
rothmi01,1990,2,15,USA,SC,Greenville,Michael,Roth,210,73,L,L,2013-04-13,2016-07-04
rothrja01,1905,3,14,USA,CA,Long Beach,Jack,Rothrock,165,71,B,R,1925-07-28,1937-10-02
rothsla01,1954,3,12,USA,IL,Chicago,Larry,Rothschild,180,74,L,R,1981-09-11,1982-09-11
rottivi01,1980,4,7,USA,WI,Racine,Vinny,Rottino,215,73,R,R,2006-09-01,2012-10-02
rounsge01,1944,9,27,USA,OK,Konawa,Gene,Rounsaville,205,75,R,R,1970-04-07,1970-04-29
rousemi01,1980,4,25,USA,CA,San Jose,Mike,Rouse,200,71,L,R,2006-06-09,2007-08-04
roushed01,1893,5,8,USA,IN,Oakland City,Edd,Roush,170,71,L,L,1913-08-20,1931-09-27
routcph01,1870,10,24,CAN,ON,Frontenac,Phil,Routcliffe,175,72,R,R,1890-04-21,1890-04-21
rowanaa01,1977,8,29,USA,OR,Portland,Aaron,Rowand,210,72,R,R,2001-06-16,2011-08-30
rowanda01,1881,12,6,CAN,ON,Elora,Dave,Rowan,175,71,L,L,1911-05-27,1911-06-22
rowanja01,1886,6,16,USA,PA,New Castle,Jack,Rowan,210,73,R,R,1906-09-06,1914-07-10
rowdowa01,1960,9,7,USA,NY,Riverhead,Wade,Rowdon,170,74,R,R,1984-09-08,1988-06-19
roweda01,1854,10,9,USA,PA,Cold Spring,Dave,Rowe,180,69,R,R,1877-05-30,1888-06-17
rowedo01,1936,4,3,USA,CA,Brawley,Don,Rowe,180,72,L,L,1963-04-09,1963-07-18
roweha01,1896,4,20,USA,ME,Springvale,Harland,Rowe,170,73,L,R,1916-06-23,1916-09-27
