Name,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
Luis Lopez,31,BAL,AL,52,112,109,10,23,6,0,2,9,1,0,3,20,0.21100000000000002,0.23199999999999998,0.321,0.5529999999999999,35,3,0,0,0,0
Mendy Lopez,28,PIT,NL,3,3,3,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Rodrigo Lopez,26,BAL,AL,1,3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,1,0,0,0,0
Mark Loretta,30,HOU,NL,21,77,66,10,28,4,0,2,8,1,1,9,5,0.424,0.48100000000000004,0.5760000000000001,1.056,38,1,0,0,2,0
Andrew Lorraine,29,MIL,NL,5,2,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0
Derek Lowe,29,BOS,AL,2,5,3,0,1,0,0,0,0,0,0,1,0,0.33299999999999996,0.5,0.33299999999999996,0.833,1,1,0,1,0,0
Sean Lowe,31,COL,NL,8,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Mike Lowell,28,FLA,NL,160,678,597,88,165,44,0,24,92,4,3,65,92,0.276,0.34600000000000003,0.47100000000000003,0.816,281,16,4,0,11,5
Ryan Ludwick,23,TEX,AL,23,88,81,10,19,6,0,1,9,2,1,7,24,0.235,0.295,0.34600000000000003,0.6409999999999999,28,4,0,0,0,0
Julio Lugo,26,HOU,NL,88,358,322,45,84,15,1,8,35,9,3,28,74,0.261,0.322,0.38799999999999996,0.71,125,6,2,4,2,3
Fernando Lunar,25,BAL,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
David Lundquist,29,SDP,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Trey Lunsford,23,SFG,NL,3,3,3,0,2,1,0,0,1,0,0,0,1,0.667,0.667,1.0,1.6669999999999998,3,0,0,0,0,0
Brandon Lyon,22,TOR,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
John Mabry,31,OAK,AL,89,211,193,27,53,13,1,11,40,1,1,14,37,0.275,0.322,0.523,0.846,101,7,1,0,3,1
Robert Machado,29,MIL,NL,51,169,153,14,39,10,1,2,17,0,0,12,30,0.255,0.31,0.373,0.682,57,5,1,1,2,4
Jose Macias,30,MON,NL,90,252,231,33,59,17,1,7,33,5,6,13,44,0.255,0.294,0.429,0.723,99,2,1,4,3,0
Rob Mackowiak,26,PIT,NL,136,439,385,57,94,22,0,16,48,9,3,42,120,0.244,0.32799999999999996,0.426,0.754,164,0,7,3,2,5
Greg Maddux,36,ATL,NL,33,68,59,6,11,3,0,0,2,1,0,0,8,0.18600000000000003,0.18600000000000003,0.237,0.424,14,0,0,9,0,0
Wendell Magee,29,DET,AL,97,364,347,34,94,19,1,6,35,2,4,10,64,0.271,0.289,0.38299999999999995,0.6729999999999999,133,9,1,1,5,0
Mike Magnante,37,OAK,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Chris Magruder,25,CLE,AL,87,278,258,34,56,15,1,6,29,2,0,15,55,0.217,0.261,0.353,0.614,91,7,1,2,2,2
Ron Mahay,31,CHC,NL,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Pat Mahomes,31,CHC,NL,18,5,5,1,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Mike Mahoney,29,CHC,NL,16,31,29,2,6,3,0,0,3,0,0,1,10,0.207,0.233,0.31,0.544,9,1,0,1,0,1
Oswaldo Mairena,26,FLA,NL,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Brian Mallette,27,MIL,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Marty Malloy,30,FLA,NL,24,28,25,1,3,0,0,0,1,0,0,2,8,0.12,0.185,0.12,0.305,3,1,0,1,0,0
Jim Mann,27,HOU,NL,15,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Matt Mantei,28,ARI,NL,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Josias Manzanillo,34,PIT,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Mike Maroth,24,DET,AL,2,6,6,1,1,0,0,0,0,0,0,0,5,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.33299999999999996,1,0,0,0,0,0
Jason Marquis,23,ATL,NL,28,41,38,6,5,0,0,1,1,0,0,0,16,0.132,0.132,0.21100000000000002,0.342,8,1,0,3,0,0
Eli Marrero,28,STL,NL,131,446,397,63,104,19,1,18,66,14,2,40,72,0.262,0.327,0.451,0.777,179,5,0,5,4,11
Damaso Marte,27,CHW,AL,4,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Edgar Martinez,39,SEA,AL,97,407,328,42,91,23,0,15,59,1,1,67,69,0.27699999999999997,0.40299999999999997,0.485,0.888,159,6,6,0,6,8
Pedro Martinez,30,BOS,AL,2,7,5,1,0,0,0,0,0,0,0,1,3,0.0,0.16699999999999998,0.0,0.16699999999999998,0,0,0,1,0,0
Ramon Martinez,29,SFG,NL,72,200,181,26,49,10,2,4,25,2,0,14,26,0.271,0.335,0.414,0.7490000000000001,75,1,4,0,1,2
Tino Martinez,34,STL,NL,150,576,511,63,134,25,1,21,75,3,2,58,71,0.262,0.337,0.43799999999999994,0.7759999999999999,224,12,2,1,4,9
Victor Martinez,23,CLE,AL,12,36,32,2,9,1,0,1,5,0,0,3,2,0.281,0.33299999999999996,0.406,0.74,13,1,0,0,1,0
Henry Mateo,25,MON,NL,22,25,23,1,4,0,1,0,0,2,0,2,6,0.174,0.24,0.261,0.501,6,0,0,0,0,1
Julio Mateo,24,SEA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Ruben Mateo,24,CIN,NL,46,94,86,11,22,6,0,2,7,0,0,6,20,0.256,0.319,0.395,0.7140000000000001,34,1,2,0,0,0
Mike Matheny,31,STL,NL,110,363,315,31,77,12,1,3,35,1,3,32,49,0.244,0.313,0.317,0.63,100,3,2,8,6,6
T.J. Mathews,32,HOU,NL,12,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
Julius Matos,27,SDP,NL,76,200,185,19,44,3,0,2,19,1,1,9,33,0.23800000000000002,0.27899999999999997,0.28600000000000003,0.5660000000000001,53,5,2,3,1,0
Luis Matos,23,BAL,AL,17,33,31,0,4,1,0,0,1,1,0,1,6,0.129,0.156,0.161,0.318,5,1,0,1,0,0
Gary Matthews,27,BAL,AL,109,397,344,54,95,25,3,7,38,15,5,43,69,0.276,0.355,0.42700000000000005,0.782,147,4,1,5,4,1
Mike Matthews,28,MIL,NL,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0
Darrell May,30,KCR,AL,2,5,4,0,0,0,0,0,0,0,0,1,2,0.0,0.2,0.0,0.2,0,0,0,0,0,0
Brent Mayne,34,KCR,AL,101,370,326,35,77,8,2,4,30,4,4,34,54,0.23600000000000002,0.309,0.31,0.619,101,8,2,4,4,1
Dave McCarty,32,TBD,AL,12,40,34,2,6,0,0,1,2,0,0,4,9,0.17600000000000002,0.3,0.265,0.565,9,0,2,0,0,0
Quinton McCracken,31,ARI,NL,123,400,349,60,108,27,8,3,40,5,4,32,68,0.309,0.36700000000000005,0.45799999999999996,0.825,160,3,2,13,4,0
Donzell McDonald,27,KCR,AL,10,27,22,3,4,2,0,0,1,1,0,4,5,0.182,0.29600000000000004,0.273,0.569,6,0,0,0,1,0
John McDonald,27,CLE,AL,93,288,264,35,66,11,3,1,12,3,0,10,50,0.25,0.28800000000000003,0.326,0.614,86,4,5,7,2,0
Joe McEwing,29,NYM,NL,105,214,196,22,39,8,1,3,26,4,4,9,50,0.19899999999999998,0.242,0.29600000000000004,0.5379999999999999,58,0,3,3,3,0
Fred McGriff,38,CHC,NL,146,595,523,67,143,27,2,30,103,1,2,63,99,0.273,0.353,0.505,0.858,264,13,4,0,5,6
Ryan McGuire,30,BAL,AL,17,28,26,0,2,1,0,0,2,0,0,2,7,0.077,0.14300000000000002,0.115,0.258,3,2,0,0,0,0
Cody McKay,28,OAK,AL,2,4,3,0,2,0,0,0,2,0,0,0,1,0.667,0.5,0.667,1.167,2,0,0,0,1,0
Walt McKeel,30,COL,NL,5,13,13,1,4,0,0,0,0,0,0,0,3,0.308,0.308,0.308,0.615,4,0,0,0,0,0
Mark McLemore,37,SEA,AL,104,407,337,54,91,17,2,7,41,18,10,61,63,0.27,0.38,0.395,0.774,133,3,1,4,4,1
Brian Meadows,26,PIT,NL,11,22,18,0,0,0,0,0,1,0,0,0,10,0.0,0.0,0.0,0.0,0,0,0,3,1,0
Jim Mecir,32,OAK,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Mitch Meluskey,28,DET,AL,8,34,27,3,6,0,0,0,1,0,0,5,3,0.222,0.353,0.222,0.575,6,0,1,0,1,0
Kevin Mench,24,TEX,AL,110,412,366,52,95,20,2,15,60,1,1,31,83,0.26,0.327,0.44799999999999995,0.775,164,4,8,2,5,0
Ramiro Mendoza,30,NYY,AL,9,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Frank Menechino,31,OAK,AL,38,154,132,22,27,7,0,3,15,0,0,20,32,0.205,0.312,0.326,0.637,43,4,1,0,1,0
Hector Mercado,28,PHI,NL,31,4,4,0,1,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.5,1,0,0,0,0,0
Orlando Merced,35,HOU,NL,123,281,251,35,72,13,3,6,30,4,0,26,50,0.287,0.35,0.434,0.784,109,9,0,1,3,5
Kent Mercker,34,COL,NL,58,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Lou Merloni,31,BOS,AL,84,222,194,28,48,12,2,4,18,1,2,20,35,0.247,0.332,0.392,0.7240000000000001,76,4,5,2,1,0
Jose Mesa,36,PHI,NL,69,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Jason Michaels,26,PHI,NL,81,121,105,16,28,10,3,2,11,1,1,13,33,0.267,0.34700000000000003,0.47600000000000003,0.823,50,1,1,0,2,1
Jason Middlebrook,27,NYM,NL,3,6,5,0,0,0,0,0,0,0,0,1,2,0.0,0.16699999999999998,0.0,0.16699999999999998,0,0,0,0,0,0
Doug Mientkiewicz,28,MIN,AL,143,554,467,60,122,29,1,10,64,1,2,74,69,0.261,0.365,0.392,0.7559999999999999,183,7,6,0,7,8
Kevin Millar,30,FLA,NL,126,489,438,58,134,41,0,16,57,0,2,40,74,0.306,0.366,0.509,0.875,223,15,5,0,6,0
Corky Miller,26,CIN,NL,39,129,114,9,29,10,0,3,15,0,0,9,20,0.254,0.32799999999999996,0.42100000000000004,0.7490000000000001,48,7,4,1,1,2
Damian Miller,32,ARI,NL,101,340,297,40,74,22,0,11,42,0,0,38,88,0.249,0.34,0.434,0.775,129,14,3,2,0,5
Justin Miller,24,TOR,AL,2,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Travis Miller,29,MIN,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Wade Miller,25,HOU,NL,26,69,62,7,11,3,0,0,4,0,0,0,21,0.177,0.175,0.226,0.4,14,2,0,6,1,0
Kevin Millwood,27,ATL,NL,34,82,70,5,14,5,0,1,11,0,0,0,27,0.2,0.2,0.314,0.514,22,0,0,11,0,0
Eric Milton,26,MIN,AL,2,5,5,0,2,0,0,0,1,0,0,0,1,0.4,0.4,0.4,0.8,2,0,0,0,0,0
Damon Minor,28,SFG,NL,83,201,173,21,41,6,0,10,24,0,0,24,34,0.237,0.33299999999999996,0.445,0.778,77,8,2,0,2,6
Doug Mirabelli,31,BOS,AL,57,173,151,17,34,7,0,7,25,0,0,17,33,0.225,0.312,0.41100000000000003,0.723,62,6,3,0,2,0
Dave Mlicki,34,HOU,NL,22,27,27,2,5,1,0,0,1,0,0,0,9,0.185,0.185,0.222,0.40700000000000003,6,0,0,0,0,0
Brian Moehler,30,CIN,NL,10,16,14,0,0,0,0,0,0,0,0,1,4,0.0,0.067,0.0,0.067,0,0,0,1,0,0
Chad Moeller,27,ARI,NL,37,123,105,10,30,11,1,2,16,0,1,17,23,0.28600000000000003,0.385,0.467,0.852,49,6,0,1,0,3
Dustan Mohr,26,MIN,AL,120,417,383,55,103,23,2,12,45,6,3,31,86,0.26899999999999996,0.325,0.433,0.759,166,5,1,2,0,3
Bengie Molina,27,ANA,AL,122,459,428,34,105,18,0,5,47,0,0,15,34,0.245,0.27399999999999997,0.322,0.596,138,15,4,6,6,3
Gabe Molina,27,STL,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Izzy Molina,31,BAL,AL,1,3,3,1,1,0,0,0,0,0,0,0,0,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.667,1,0,0,0,0,0
Jose Molina,27,ANA,AL,29,81,70,5,19,3,0,0,5,0,2,5,15,0.271,0.312,0.314,0.626,22,2,0,4,2,0
Raul Mondesi,31,NYY,AL,71,302,270,39,65,18,0,11,43,6,4,28,46,0.24100000000000002,0.315,0.43,0.7440000000000001,116,3,2,0,2,2
Craig Monroe,25,DET,AL,13,26,25,3,3,1,0,1,1,0,2,0,5,0.12,0.154,0.28,0.434,7,1,1,0,0,0
Melvin Mora,30,BAL,AL,149,652,557,86,130,30,4,19,64,16,10,70,108,0.233,0.33799999999999997,0.40399999999999997,0.742,225,7,20,1,4,2
Mike Mordecai,34,FLA,NL,38,86,77,10,22,4,0,0,7,1,1,5,13,0.28600000000000003,0.337,0.33799999999999997,0.675,26,1,1,3,0,1
Juan Moreno,27,SDP,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Mike Morgan,42,ARI,NL,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Mike Moriarty,28,BAL,AL,8,16,16,0,3,1,0,0,3,0,1,0,2,0.188,0.188,0.25,0.43799999999999994,4,3,0,0,0,0
Matt Morris,27,STL,NL,31,79,71,4,12,3,0,0,3,0,0,3,23,0.16899999999999998,0.203,0.21100000000000002,0.414,15,0,0,5,0,0
Warren Morris,28,MIN,AL,4,7,7,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Damian Moss,25,ATL,NL,31,60,50,2,5,1,0,0,2,0,0,4,24,0.1,0.16699999999999998,0.12,0.287,6,0,0,6,0,0
Guillermo Mota,28,LAD,NL,40,4,4,1,1,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.5,1,0,0,0,0,0
Jamie Moyer,39,SEA,AL,2,5,5,0,1,0,0,0,0,0,0,0,2,0.2,0.2,0.2,0.4,1,0,0,0,0,0
Bill Mueller,31,SFG,NL,8,14,13,0,2,0,0,0,1,0,0,1,1,0.154,0.214,0.154,0.368,2,1,0,0,0,0
Mark Mulder,24,OAK,AL,2,5,5,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Terry Mulholland,39,LAD,NL,19,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Scott Mullen,27,KCR,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Peter Munro,27,HOU,NL,19,24,22,1,3,0,0,0,2,0,0,1,6,0.136,0.174,0.136,0.31,3,1,0,1,0,0
Eric Munson,24,DET,AL,18,67,59,3,11,0,0,2,5,0,0,6,11,0.18600000000000003,0.26899999999999996,0.28800000000000003,0.557,17,1,1,0,1,0
Calvin Murray,30,TEX,AL,37,86,77,16,13,5,1,0,1,4,0,6,15,0.16899999999999998,0.23800000000000002,0.26,0.498,20,0,1,2,0,0
Heath Murray,29,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Mike Mussina,33,NYY,AL,2,6,5,2,3,0,0,0,0,0,0,0,0,0.6,0.6,0.6,1.2,3,0,0,1,0,0
Brett Myers,21,PHI,NL,12,26,23,0,3,1,0,0,1,0,0,0,9,0.13,0.13,0.174,0.304,4,2,0,3,0,0
Greg Myers,36,OAK,AL,65,170,144,15,32,5,0,6,21,0,0,26,36,0.222,0.341,0.382,0.723,55,4,0,0,0,3
Mike Myers,33,ARI,NL,65,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Rodney Myers,33,SDP,NL,11,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Charles Nagy,35,CLE,AL,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Shane Nance,24,MIL,NL,4,3,3,0,1,0,0,0,1,0,0,0,2,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.667,1,0,0,0,0,0
Joe Nathan,27,SFG,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Denny Neagle,33,COL,NL,34,50,45,5,12,4,0,0,1,0,0,0,11,0.267,0.267,0.35600000000000004,0.622,16,2,0,5,0,0
Blaine Neal,24,FLA,NL,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Bry Nelson,28,BOS,AL,25,39,34,6,9,3,0,0,2,1,1,4,1,0.265,0.342,0.353,0.695,12,1,0,1,0,0
Robb Nen,32,SFG,NL,64,2,2,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1.0,1,0,0,0,0,0
Nick Neugebauer,21,MIL,NL,12,20,19,0,2,1,0,0,1,0,0,0,4,0.105,0.105,0.158,0.263,3,0,0,1,0,0
Phil Nevin,31,SDP,NL,107,450,407,53,116,16,0,12,57,4,0,38,87,0.285,0.344,0.413,0.757,168,12,1,0,4,4
Chris Nichting,36,COL,NL,26,3,3,1,1,0,0,0,0,0,0,0,0,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.667,1,0,0,0,0,0
Doug Nickle,27,SDP,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Jose Nieves,27,ANA,AL,45,100,97,17,28,2,0,0,6,1,1,2,14,0.289,0.303,0.309,0.612,30,3,0,1,0,0
Wil Nieves,24,SDP,NL,28,76,72,2,13,3,1,0,3,1,0,4,15,0.18100000000000002,0.22399999999999998,0.25,0.474,18,1,0,0,0,4
Trot Nixon,28,BOS,AL,152,612,532,81,136,36,3,24,94,4,2,65,109,0.256,0.33799999999999997,0.47,0.8079999999999999,250,7,5,3,7,2
Hideo Nomo,33,LAD,NL,33,74,63,3,4,2,0,1,3,0,0,5,32,0.063,0.132,0.14300000000000002,0.275,9,1,0,6,0,0
Takahito Nomura,33,MIL,NL,21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Greg Norton,29,COL,NL,113,195,168,19,37,8,1,7,37,2,3,24,52,0.22,0.314,0.405,0.7190000000000001,68,4,0,1,2,0
Abraham Nunez,25,FLA,NL,19,17,17,2,2,0,0,0,1,0,1,0,5,0.11800000000000001,0.11800000000000001,0.11800000000000001,0.235,2,1,0,0,0,0
Jose Nunez,23,SDP,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Vladimir Núñez,27,FLA,NL,73,5,5,0,1,0,0,0,0,0,0,0,4,0.2,0.2,0.2,0.4,1,0,0,0,0,0
Troy O'Leary,32,MON,NL,97,314,273,27,78,12,2,3,37,1,2,34,47,0.28600000000000003,0.371,0.377,0.748,103,6,3,4,0,5
Alex Ochoa,30,ANA,AL,37,75,65,8,18,7,0,2,10,2,2,10,5,0.27699999999999997,0.373,0.47700000000000004,0.85,31,0,0,0,0,0
Jose Offerman,33,SEA,AL,29,51,47,9,11,2,1,1,4,1,1,4,9,0.23399999999999999,0.294,0.38299999999999995,0.677,18,3,0,0,0,0
Tomo Ohka,26,MON,NL,30,67,55,3,7,1,0,0,2,0,0,4,28,0.127,0.18600000000000003,0.145,0.332,8,0,0,8,0,0
Augie Ojeda,27,CHC,NL,30,81,70,4,13,4,0,0,4,1,0,5,5,0.18600000000000003,0.247,0.243,0.49,17,2,1,4,1,0
John Olerud,33,SEA,AL,154,668,553,85,166,39,0,22,102,0,0,98,66,0.3,0.40299999999999997,0.49,0.893,271,19,5,0,12,6
Darren Oliver,31,BOS,AL,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Miguel Olivo,23,CHW,AL,6,21,19,2,4,1,0,1,5,0,0,2,5,0.21100000000000002,0.28600000000000003,0.42100000000000004,0.7070000000000001,8,1,0,0,0,0
Kevin Olsen,25,FLA,NL,15,12,12,0,1,0,0,0,0,0,0,0,7,0.083,0.083,0.083,0.16699999999999998,1,0,0,0,0,0
Luis Ordaz,26,KCR,AL,33,111,94,11,21,2,0,0,4,2,3,12,13,0.223,0.308,0.245,0.5529999999999999,23,2,0,4,1,0
Magglio Ordonez,28,CHW,AL,153,654,590,116,189,47,1,38,135,7,5,53,77,0.32,0.381,0.597,0.978,352,21,7,0,3,2
Rey Ordóñez,31,NYM,NL,144,499,460,53,117,25,2,1,42,2,2,24,46,0.254,0.292,0.324,0.616,149,19,2,9,4,11
Kevin Orie,29,CHC,NL,13,36,32,4,9,3,0,0,5,0,0,1,4,0.281,0.306,0.375,0.6809999999999999,12,1,1,0,2,0
Eddie Oropesa,30,ARI,NL,32,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Jesse Orosco,45,LAD,NL,53,1,0,1,0,0,0,0,0,0,0,1,0,,1.0,,,0,0,0,0,0,0
David Ortiz,26,MIN,AL,125,466,412,52,112,32,1,20,75,1,2,43,87,0.272,0.33899999999999997,0.5,0.8390000000000001,206,5,3,0,8,0
Hector Ortiz,32,TEX,AL,7,15,14,1,3,1,0,1,2,0,0,1,1,0.214,0.267,0.5,0.767,7,1,0,0,0,0
Jose Ortiz,25,COL,NL,65,215,192,22,48,7,1,1,12,2,0,16,30,0.25,0.315,0.313,0.627,60,3,3,2,2,0
Ramon Ortiz,29,ANA,AL,2,7,7,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,1,0,0,0,0
Russ Ortiz,28,SFG,NL,31,84,69,11,17,5,0,2,9,0,0,6,17,0.24600000000000002,0.299,0.406,0.7040000000000001,28,1,0,7,2,0
Donovan Osborne,33,CHC,NL,11,3,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Keith Osik,33,PIT,NL,55,111,100,6,16,3,0,2,11,0,0,6,25,0.16,0.21100000000000002,0.25,0.461,25,2,1,2,2,0
Jimmy Osting,25,MIL,NL,3,4,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0
Antonio Osuna,29,CHW,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Roy Oswalt,24,HOU,NL,33,89,77,5,10,2,0,0,4,0,0,4,26,0.13,0.183,0.156,0.33899999999999997,12,0,1,7,0,0
Lyle Overbay,25,ARI,NL,10,10,10,0,1,0,0,0,1,0,0,0,5,0.1,0.1,0.1,0.2,1,0,0,0,0,0
Eric Owens,31,FLA,NL,131,426,385,44,104,15,5,4,37,26,9,31,33,0.27,0.324,0.366,0.69,141,11,0,8,1,1
Pablo Ozuna,27,FLA,NL,34,50,47,4,13,2,2,0,3,1,1,1,3,0.27699999999999997,0.3,0.40399999999999997,0.7040000000000001,19,2,1,0,1,0
Vicente Padilla,24,PHI,NL,29,67,58,1,3,1,0,0,5,0,0,0,31,0.052000000000000005,0.067,0.069,0.136,4,1,1,7,1,0
Orlando Palmeiro,33,ANA,AL,110,300,263,35,79,12,1,0,31,7,2,30,22,0.3,0.368,0.354,0.722,93,7,0,4,3,1
Rafael Palmeiro,37,TEX,AL,155,663,546,99,149,34,0,43,105,2,0,104,94,0.273,0.391,0.5710000000000001,0.9620000000000001,312,10,6,0,7,16
Dean Palmer,33,DET,AL,4,13,12,0,0,0,0,0,0,0,0,1,5,0.0,0.077,0.0,0.077,0,1,0,0,0,0
Jose Paniagua,28,DET,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Craig Paquette,33,DET,AL,72,266,252,20,49,14,1,4,20,1,0,10,53,0.19399999999999998,0.223,0.306,0.528,77,7,0,1,3,0
Chan Ho Park,29,TEX,AL,2,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
Chad Paronto,26,CLE,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Jose Parra,29,ARI,NL,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Steve Parris,34,TOR,AL,2,4,4,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Corey Patterson,22,CHC,NL,153,628,592,71,150,30,5,14,54,18,3,19,142,0.253,0.284,0.392,0.6759999999999999,232,8,8,4,5,1
John Patterson,24,ARI,NL,7,12,10,1,1,0,0,0,0,0,0,1,4,0.1,0.182,0.1,0.282,1,0,0,1,0,0
Josh Paul,27,CHW,AL,33,118,104,11,25,4,0,0,11,2,0,9,22,0.24,0.302,0.27899999999999997,0.581,29,1,1,2,2,0
Carl Pavano,26,FLA,NL,22,18,16,1,3,0,1,0,1,0,0,0,6,0.188,0.188,0.313,0.5,5,0,0,2,0,0
Jay Payton,29,COL,NL,47,181,170,36,57,14,4,8,28,3,3,8,20,0.335,0.376,0.606,0.982,103,3,3,0,0,0
Josh Pearce,24,STL,NL,3,6,4,0,1,0,0,0,1,0,0,0,0,0.25,0.25,0.25,0.5,1,0,0,2,0,0
Jason Pearson,26,SDP,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Jake Peavy,21,SDP,NL,16,35,33,4,7,3,0,0,2,0,1,0,13,0.212,0.212,0.303,0.515,10,0,0,2,0,0
Alex Pelaez,26,SDP,NL,3,8,8,0,2,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,2,2,0,0,0,0
Kit Pellow,28,KCR,AL,29,73,63,6,15,1,0,1,5,1,1,9,21,0.23800000000000002,0.342,0.302,0.644,19,2,1,0,0,0
Dave Pember,24,MIL,NL,4,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Carlos Pena,24,DET,AL,75,302,273,31,69,13,4,12,36,2,2,26,73,0.253,0.321,0.462,0.7829999999999999,126,5,2,0,1,0
Wily Mo Pena,20,CIN,NL,13,18,18,1,4,0,0,1,1,0,0,0,11,0.222,0.222,0.389,0.611,7,0,0,0,0,0
Brad Penny,24,FLA,NL,24,49,48,1,8,2,0,0,1,0,0,0,14,0.16699999999999998,0.16699999999999998,0.20800000000000002,0.375,10,0,0,1,0,0
Troy Percival,32,ANA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
